label,review
1,抱歉，确认晚了，好吃
1,肉很多，卷饼很完整，也很好吃
1,挺好的，油稍微有点多。
1,送的很快，就是味道清淡了一点
1,香香哒粥～～～喝完暖暖哒～～～美味哒卷卷～～～还有美味哒菜与饭～～～好吃！！！
1,希望辣白菜改善口味。
1,"有点肥⋯⋯有点腻,味道还算可以吧"
1,"经常买,卷都挺好,第一次买八宝菜太难吃了,建议改改"
1,"经常买。,味道不错,。吃着方便"
1,南瓜粥有点儿凉了但是也很好吃～酱香鸡腿肉卷饼很好吃～一个女生吃可以吃饱～男生可能就要大份咯～
1,都好，就是量少了点，不够吃。
1,如果送达准时些就好了。店家给了手套，很赞，包装牛皮纸，卷饼外裹锡纸，很健康卫生，
1,包装精美，送餐及时，送餐员态度好。肉多味道好。
1,很好！师傅辛苦了！
1,我吃出来一个钢丝球上的一个丝
1,送餐小哥态度特别好！好多肉呀好吃好吃！可我以为是可以选米饭换卷饼的？还在订单里自信地备注了
1,比预计时间晚了十分钟，还算准时
1,今天送的挺早。。。。。。
1,东西不错，挺好吃的。
1,很好吃。送货很准时！非常喜欢。赞赞赞
1,皮蛋瘦肉粥味道太淡了……
1,这次速度很快，味道不错。
1,送餐员服务很好。很满意，
1,非常好吃，肉特多，连着吃了两次
1,好吃，肉很多，连续两天都吃这个
1,不错不错，速度很快
1,纯素的，不是很好，感觉菜上撒的酱
1,就没送果汁，已跟送餐员说了
1,快点就更好了~~~~
1,"一个卷饼一碗粥,刚刚好"
1,好吃！就是皮蛋粥有点儿太稠了…差点把锡箔纸吃进肚子里！呜呜…
1,粥很好喝，送餐时间也很快，卷饼内容很棒，但饼皮希望能再烤熟一些就更好了
1,很喜欢卖家的包装，下次还会来的
1,超好吃！！！特别快就到了，很大一份～～
1,很好吃，也不油腻，值得推荐
1,"干净,满意,来了好多次了"
1,请务必给送餐小哥涨工资
1,皮蛋瘦肉粥味道很奇怪_(:3」∠)_我吃不惯的那种...
1,确实不错，肘子的比较好吃
1,不错，没想到宇宙卷饼是这个样子的，粥还是热的！！！
1,纯素的太难吃，太淡了，其它不错
1,还可以，家常味道。下饭
1,味道不错，就是送餐慢了点。下面那个叶良晨网络看多了吧，幼稚儿童一枚
1,帮同事订的，很好！
1,挺好吃的，下雨天还送到楼下，辛苦啦，就是有点咸了
1,饼还不错。就是稍慢了点
1,味道还可以，就是有点儿慢
1,肉多饼薄口味好，很大一个
1,"不错，肉确实够多,够实在！饼再薄点就好了"
1,土豆丝好吃土豆丝好吃
1,肘子蔬菜拌饭里的菜再熟一些就好了~~
1,"好吃诶,好大一根卷饼,好多肉,真划算,下次还点,辛苦师傅了"
1,一开始给送错了，要的肘子，给的蔬菜，不过还好，售后做的不错，又给补送了一份，不管味道好不好，起码态度不错，所以必须给个好评！！
1,好吃，加热一下就更好吃了
1,总体来说还不错的，继续关注。
1,粥不好喝！饼不错！加油
1,很好，很不错，速度超快，超好吃。。吃了一个月了还想吃
1,很好吃，肉很多，料足
1,从人大的店来三义庙用了40分钟，但是是中午，店家也道歉了，理解
1,送餐速度很快，饼很好吃
1,一如既往，今天的状况理解
1,还不错~~包装袋子特别棒！还送的有一次性拼图~
1,东西还是一如既往好，只是不知道这次什么原因很慢
1,"味道还不错,有点点干"
1,"小哥不错,最后给送上来了"
1,送的快，下单没多久就到了
1,"历时1个小时40分钟收到餐，而且超级难吃,总言之就是超慢超难吃，谁点谁后悔"
1,送的速度很快。外卖的价格合适，门店二十就不买了
1,一如既往。不错哦。！！！！
1,很方便，味道也很好～
1,味道很好，吃起来也方便～
1,好吃，量很足哦，送餐速度也够快，送来还很烫那
1,一如既往的好，配送超级快，南瓜粥没有上次稠
1,味道好，速度快，不错。
1,时间将将赶上，差一点就饿肚子出门了，食物很美味，送餐小哥也很不容易，赞
1,"很快,很好"
1,肉很多，味道不错，配送也很快
1,"味道不错！皮有点厚,继续努力"
1,点过中份感觉有点小小吃不饱，结果点了个大份，没把我撑死，这也太大了吧！！！
1,味道不错，价格实惠，好评
1,鱼香肉丝的好吃，土豆丝的有点油
1,味道很不错，送来还是热的
1,肘子肉的很好，素的基本没有菜，只放了酱。送货速度还可以。不到一小时就到了。
1,"鱼香肉丝卷饼不如纯肉的好吃,有点咸"
1,特别好吃，下次继续！
1,挺好吃的，比较实惠。
1,味道还不错，比想象中小......感觉不是很值
1,超级美味！而且简直神速！
1,服务好棒，太帅了好嘛
1,送餐较慢、需提前一个半小时订餐、卷饼菜少、全是饼、粥也一般、但有优惠价格很实惠、也值了
1,已经养成习惯在他们家订饭
1,特别棒，就是距离我们有点远
1,魚香油太多，有點不好收拾
1,超好吃，送餐也很快！
1,味道还可以。
1,味道不错，速度很快。
1,实在是时间太长了，以后还是不能用百度外卖订餐了，每次订餐都得2小时送到
1,"喜欢吃,但是量少"
1,"好吃,但是量小"
1,还没吃，不过很快，赞赞赞
1,还行吧，可以吃
1,盖饭没给筷子啊，给了俩手套。。。。
1,很好吃，包装也很棒
1,卷饼的面粘牙，粥还不错
1,好好吃啊-----特准时
1,还好吧就是这个时间啊！两个半小时！也就1.5公里距离！这个时间1我走着来回两次都够了
1,还不错啊！很便宜！下次还买
1,好！希望一直这么好
1,不错啊，这是第二次点香菇鸡肉卷了，依旧美味。棒棒的，还有皮蛋瘦肉粥，两个组合，价格非常便宜哈。
1,很环保的袋子，这个点赞！饼小一个不够吃，面皮不够有韧性。香菇鸡肉盖饭挺好吃的！
1,送错了，店家重新补送了一份，不错~
1,"慢,一次比一次慢,再也不定了"
1,美女老板加新菜了→_→
1,"味道不错,配送速度比预计快"
0,菜品质量好，味道好，就是百度的问题，总是用运力原因来解释，我也不懂这是什么原因，晚了三个小时呵呵厉害吧！反正订了就退不了，只能干等……
0,分量还可以……就是有点没特色……下回不吃啦
0,没什么味道，送来的晚凉了
0,送餐送错，还狡辩不给补偿，送餐时间3个小时，百度送餐员更是素质卑劣，额外还要加收17元的外送费。百度客服也没用，也没有解决！
0,完全不值得信任，出尔反而
0,最差餐厅，没有之一
0,感觉不太好吃，价格贵。但是百度外卖的送餐人员态度很好！
0,没发票，乱收费，订单没到就被完成了
0,量很大，但是味道真的一般。等了一个多小时才送到，达到了超时赔付的时间，感觉百度超时赔付就是个摆设
0,头一天看同事点的三份菜就一大盆，今天点了四份菜才一小碗……差太大吧，辣椒花椒太多，非常油腻……
0,点了200多块吧，整份鱿鱼卷只有3个，土豆片没见到，丝瓜没见到，总之整份比平时半份还少，不建议一次点很多，三种菜品和十几种菜品都是同规格的打包盒，不会再点了。
0,"特别写了酱油炒饭不加蛋了,结果还是加蛋了"
0,每次叮嘱别放姜，回回都不当个事
0,"饭菜量很少,价位偏高,关键是不能及时开发票,让人很无语"
0,明明点的是土豆红烧肉盖饭送来的却是土豆牛肉盖饭，是店家太忙还是认不清字啊！两个盖饭也不是一个价格多收了我4元钱。
0,不好吃，不像厨师做的，连家常菜不如
0,.炒菜都不放盐的？咖喱炒饭没吃就扔了！太失望，差
0,挺不错的、不过有点辣
0,完全送错，没有一个菜是一样的，我也真是服了。送餐员在还没有送到的情况下就确认完成，这都是怎么找的人啊
0,今天送的很快，快递员态度好，味道很好
0,送餐太慢，每次都超时，商家都在催促
0,肉臭了，态度还十分恶劣，必须差评
0,肉臭了，态度还十分恶劣，不处理，不要再定这家了
0,价格太高，菜量太少
0,"1.菜量比以往少太多了！！！,2.发票少开十几块钱。,真差劲，以后不定这家了！"
0,餐厅不给送餐，付完款了告诉没看见，再说不认识地址，明明过马路就到，协商后还是不给送，服务差，最后是百度物流送的餐
0,等了2个小时，送餐员找不到餐厅，菜等得都凉了。希望改进。
0,差一个菜没送
0,点了两份米饭放在两个餐盒里，但都是装了不到一半，我点的锅仔鱼籽豆腐，不是盖饭！！菜量比之前的少太多了，不知道怎么是换厨子了还是换老板了，比第一次点的差太多了
0,送餐快点就更好了
0,等了一个多小时，饮料盖子都破了
0,非常慢，其中催单也没人理会
0,"原味奶茶没加椰果,而且上面的封模破了"
0,点的岩盐芝士可可和奥利奥奶茶，送来的两个全错了！
0,"没给吸管,怎么喝奶茶"
0,为什么不给管儿？？？？撕开纸喝？？？？
0,包装太差。全洒了。送到只剩四分之一不到。
0,我要投诉。奶茶里有虫子
0,太差了，曲奇奶茶味道很怪，像粉泡的，大满贯根本没有几粒东西，珍珠奶茶也不好喝。
0,一杯送来都漏了
0,第一次送来，龙利鱼送错了，点的葱香的，送成酸汤的了，给饭店打电话，那女的没等说完就给我挂了，再打过去，说做完让我去取，她没事儿吧，这种人赶紧开了吧，留着是祸害
0,之前都两盒，这次就给装一盒。还不多，差评。快递小哥辛苦
0,恶心没rou
0,"点了宽粉,但是没放,点的饭里面没有米饭,另外加了六块"
0,菜品很一般哦，只能凑合
0,味道非常一般，，，，
0,你的肉末酸豆角里面怎么没有一丁点儿肉？？
0,餐盒好看，菜量也多，但是吃完后下午反胃，应该不会再订了
0,严重怀疑食物的质量！居然有烟头
0,配送竟然没经过我同意让别人代收了，我不知道，导致我收到饭比预定时间晚了一个多小时。饭的味道还可以，只是凉了
0,"糟糕,继续努力吧"
0,不好吃。有点甜。
0,真没有品味多的好吃。
0,我要的是排骨饭，结果送的是鸡肉饭
0,下雨天，配送慢，可以理解，商家为什么不接电话！
0,送餐的没手机，米饭全是黑斑，也不知道什么东西。鸡翅炸的跟碳是的，只剩下黄焖鸡可以吃了，以后再也不会点单，更逗的点的百度外卖送来的却是饿了么，拼单子吗。晕
0,快递很不错。饭没啥味道！！太淡了！！
0,说好的是鸡蛋，结果送过来的是香肠！而且都是冷的！！！严重差评，也就1公里不到的距离，送了那么久。。。
0,第二次订这家的饭，但明显和上次不一样。上次订的很好吃，但这次像剩饭，包装上的地址也不对。
0,"店里送错了餐,给店里打电话,话还没有说完,对方就挂断了,特别没有礼貌,实在是差"
0,"煎蛋，香肠还行。肥牛太老！！菜花难吃！,最sb的可乐是热的，一打开喷的到处都是！,盐酥鸡上面的面太厚太硬！！"
0,太难吃了。大米不好蒸的也不好。鸡都是碎的。
0,送餐太晚了，饿死！
0,饭凉了，咋吃啊？还是本来就是剩饭？
0,满减竟然是页面有，付款时没有。肥牛还不错，黄焖鸡真差劲
0,都点好几次了，这次怎么夹生米，没法吃
0,"东西跟图片完全不一样,鸡肉全是汤,卤肉也没几块肉渣,全是大白菜,极差评,太坑爹了"
0,饭都凉了--与实际不符
0,配送小哥辛苦了，之所以差评，是因为饭里居然有头发！！！受不了！！！
0,鸡肉荤死了！难吃，太难吃了！
0,不是现做的没事，至少您也热一下吧。
0,快递师傅很好，可惜饭菜配不上师傅的速度，太难吃，油大，卖相极差，味道也差，绝不再吃。
0,香芹牛肉丝就跟凉菜似的，凉拌莴笋丝喂猫呢感觉，也太少了吧
0,鱼头感觉米以前多了，虾感觉有点不大新鲜。
0,"吃到一半发现菜里有小强,简直了"
0,"米饭4盒。,为神马变成2盒。,4个人怎么吃。,合到一起也不先问一下"
0,手撕包菜大半盒油，我还特意写了少油
0,小炒牛肉那几个热门的菜一开始做的特别好，赞过好几次，后来就越来越差，最近的两次直接上猪肉了，炒包菜干辣椒生的，菜叶是烂的，拍照给客服，客服说炒菜煮过头了，没错！说的是煮这个字！而且餐厅电话打不通，一路折腾。
0,稀烂的东西，我吃饭是为什么，我叫外卖是为什么，以后都不会定了，艹
0,最奇葩的一次，这米饭少到没法再少…估计成年人能吃五份米饭，那么大的盒子，米饭放了不到六分之一…难道你家的米很贵吗？真是日了狗了！
0,大差评，米饭是什么啊，是剩了3天的吗，餐饮行业这么坑，真没人性，直接扔了
0,米饭太少了！
0,全是垃圾没法吃不建议订餐
0,汤和面不是分开的，面都糊了，不好吃。
0,吃个饭等了一个半小时
0,百度大哥先是找不到地点，找到说多给了几块钱的发票，我一核对，是少给了发票，还好意思跟我要好评，我也是醉了，醉了，醉了
0,前几次面是分开的！这次没分一个多小时送过来已经没法吃了！
0,牛肉面吃到了小蟑螂！无语！以后不能定了
0,送晚了，配送员送错地方，面都断了！没嚼劲！汤洒的到处都是！
0,都泡发了。没醋味，实在难吃
0,"送餐撒了,漏的哪都是油"
0,"这是我吃过最差的一次外卖,1.外卖盒上裹着厚厚的一层凝固脏油,2.备注单上特意写着两个卤蛋不要送差，结果还是只送了一个,3.卤蛋上还有鸡蛋壳在上面,脏乱差"
0,退款呢，没收到
0,吃出苍蝇和虫子了、恶心
0,说订单满30赠小菜，结果没有！
0,"差差差,备注了不要辣,结果还有一盒很辣,孩子根本没法吃,等了那么久,孩子们已经饿坏了"
0,送的东西三盒都洒了，车翻了吗？
0,除了鸡腿吃完了豆皮和面全吃两口扔了。
0,发票不够！！！！大坑
0,凉菜有点儿咸了，牛杂好吃，没以前多了
0,我确实是忘记选择配送时间了，你们商家从来不看买家的备注么，也真是醉了，这就是直接吃片汤了，服气了
0,红油热干面吃了拉肚子！！难受！和老家味道完全不一样啊！
0,忘记说别放辣了，结果辣得我全倒了！
0,是不是因为外卖的关系，怕泡的时间长，面条都没怎么熟，好硬
0,味道还可以，只是送过来有点干
0,"口味能再重一点吗？大料不用钱买？不喝三杯水,我是吃不下去的"
0,送的倒是真速度～可是勺也没给餐巾纸也没有-_-#…以后不点这家了…面不好吃～一股子很不新鲜的味道…鸡腿也是闻起来不新鲜…酒糟小汤圆好马马虎虎…
0,"面太干太硬不好吃，除了面就有两片木耳，差评！,汤水洒的满世界都是"
0,太慢！不会再用百度外卖了
0,热干面没什么味，油太重！豆皮味道还可以，豆干比较多，糯米和肉丁少。
0,比预定时间提前40分钟送到，面和汤还没给分开，吃的时候都泡坏了。
0,饭没什么可说的，外送从取餐到送到用了40分钟，实际距离1公里左右，面条类的东西这样还能吃？
0,注明了不放香菜，结果送来满满的全是香菜。带汤的面条，汤和面没分开盛放，送来直接全糊了，今天注定要饿肚子了，28块钱2个多小时等待打水漂了，差到极致的外卖！！！！！
0,原味鸡能不能差不多点订了六块、基本上都是一样的、上次订也是这样问题
0,服务太差！说半天要番茄酱也没给我拿！后来说给我送又没送
0,送来的东西袋子也不记上、都凉了、快递也不行啊
0,连个吸管都没有，而且送来的都凉了
0,速度快、质量差的很、我要九块原味鸡、四块一样的、你他妈的脑袋有问题吧、告诉我看见就恶心、9⃣️块都是差不多一样的、所以说你们有神经病
0,大晚上点KFC就是个错误，第一次吃到口干这么差的汉堡，肉卷也极差。到点的东西该废要废，拿这种东西卖给顾客好意思？掉钱眼里了？总之东西和自己去店买的口感差很多！但是还是要谢谢辛苦送餐的送餐员！
0,少送了饮料
0,我根本没有收到送餐，你们怎么这么无耻的自己默认买家收到了？！
0,老北京鸡肉卷不新鲜，吃着凉的怎么越来越不好吃了，还有奧尔良烤翅炸得太嫩了，好像有水分不像炸，吃起来像生的，沒有以前的好。不会这订了
0,订单被取消了N次，相隔那么近竟然说配送不再范围内。最后填了其他地址，但是外卖小哥还是送到了，态度超级好。另外可乐竟然是常温的
0,量越来越少了。
0,不是59免外送费吗？明明收了9块钱外送费！
0,配送地点距离餐厅不到2公里，我用2小时40分钟吃上凉了餐（点击取消订单，我打电话给店家，对方座机是空号，无法取消订单）如此强的配送，如此强的服务，从未见过。
0,晚了快一个小时，太过分了吧
0,量小，送的慢！量超小！送的超慢！
0,留的电话关机，百度电话客服忙碌，在线客服说帮催了，催单一直显示在配送了，等了一个半小时还没来，上网搜了电话号码，打过去说没看到百度外卖下的订单
0,"送餐员不给送到公司,给我打个电话让我去电梯间取,还催我快点,连这么两步都懒得走,干什么送餐员的工作"
0,"1.,十一点订的餐,一点三十才到,2.,12点催单，就说配送中了。,一点二十催单,还配送中。,我单位就在边上走路五分钟的地方,3.,给商家打电话,关机。,4.,送过来之后饼凉了,餐凉了,5.,肘子肉全是大肥肉和青椒,量也小的可怜。,口感我就不说啥了。千万别定"
0,"粥里的肉不新鲜,饼里有沙子,都是菜都没几块肉"
0,"订完餐到给我打电话接餐用了两个多小时，给我打电话接餐到见到外卖小哥用了半个小时，东西东西显然已经冰了，吃个屁啊还？,科科"
0,配送员提前太久打了电话吧，零下十五度让人穿着睡衣拖鞋在外面等了五六分钟
0,呵呵吧。这配送。简直了。没下次了
0,肉不烂，吃起来很难吃，唯一比较好的就是包装很不错
0,送的太慢了，到了都不饿了
0,两个小时送到，冰冰凉透心凉，鸡腿肉里有猪肥肉好几大块，品质越来越差。再见
0,鸡腿卷没有以前好吃了
0,都是凉的，配送很慢！都要三个小时
0,竟让是冰凉的，呵呵，价钱涨了，东西倒是越来越次了
0,2小时配送？每次配送都这么慢！你们要好好想想了……
0,差评差评，时间太长，时间将近2个小时
0,粥连个勺子都没有，还凉的
0,漏送了，最后补送了。皮蛋粥真心有些不好。
0,送餐两个半小时，别的不说了
0,吃到最后出现一块面筋状物质，吃了一口一股浓烈的杏仁苦味(某种化学制剂的味道)，直接吐了出来。
0,点的中卷，比之前点的小很多，还慢，一个半小时，都凉了
0,不好吃，而且感觉皮粘粘的不熟似的
0,"迟到2小时！,我的午餐送餐员,已经迷失在帝都“仙境”中了。。。眼看午饭是吃不上了"
0,全凉了，面都硬了。送的慢可以理解，大冷天没用保温箱还是奇葩的锡纸包装，没法放微波炉。
0,送来东西都已经凉了，凉了味道就不好了，太不靠谱
0,上午10点半订的餐，一点才送到，都凉了，粥连个勺子都没有，怎么喝？南瓜粥淡的要死，皮蛋瘦肉粥跟大米粥差不多。没啥东西。
0,备注不要辣椒，还是放了辣椒，所以放弃当吃货的机会
0,除了可乐，其他都差。还送错了，我要的是鸡腿肉，两单都送错！快递也不上楼。
0,粥是凉的，卷是错的，点的鸡腿肉，给的是红烧肉一样的不知道什么卷，不知道我不吃大肉吗？垃圾送货电话让下楼拿，我问为什么，他笑一笑然后就上来送了，态度反正很不爽，服务差，卷味道也一般，还送错，根本没吃，都扔了
0,非常差劲，饼都破了，漏了我一裤子油
0,不是百度吗，怎么变成了达达。而且包装全是油，我觉得诚信还是很重要吧。
0,送到都凉了，肥肉多多多
0,木耳有一股奇怪的味道。肉也有腥味，一般吧
0,卷饼凉了里面好多大块大肥肉，青椒是生的，吃起来很恶心……粥给我洒了一半，我用了袋子里的两张纸加上自己搭了两张纸，也没把粥盒擦干净。我看这家店名字很逗逼，没想到菜也很逗逼，不会再定了…
0,我这么平时因为现在的订单两个多小时了还没到，你们可以试试
0,配送时间过长，主要离得很近～
0,备注了不要辣不要辣，结果还是一堆辣椒，胃疼不能吃辣，一整个扔了，里面还有一堆洋葱青椒，肉一点点！差！
0,订单取消，一直不给退钱，太差了，打了n次电话，这么差的店再不会来
0,十点叫的，两点多才到，打了好几个电话，都没下文，也不回电，
0,特别少，根本不够吃，而且到了都凉了，还贵
0,送餐人员素质太差劲，上来一顿吵吵，态度恶劣。下次绝不再订。
0,太low，吃不下去，差评差评，好难吃，
0,"两个小时等待,不值,肉很腻,味道不好,食物都是冷的"
0,送餐员不仅送的超慢，而且态度恶略，这态度还做什么外卖啊
0,1个半小时才送到，可想而知饭菜已经凉了！凉凉的！！
0,两个小时才送到！告诉以为单子错了！错了不会问啊！错了钱已经付了啊！错了催单你们还说在路上了！店里的客服跟傻子似的，问什么都不知道！送到所有东西都是凉的！味道也非常差！皮蛋瘦肉粥居然没放盐！
0,我能说订你家餐都送餐超时吗？我也是醉了
0,还可以，咸了点，送货超慢
0,"都冷掉了,皮都軟掉了,可能還是得去店裡吃"
0,我没有吃到，还已完成
0,"到达时间晚,因为下雨可以理解,就是收到凉了,自己加热后,食用味道一般,不是很喜欢"
0,"之前吃过很多次,不知道为什么今天是生的,吃一口只能丢掉"
0,点了三碗粥，两个碗坏了，全洒了
0,太难吃了！！送到都凉了还超慢！！
0,太差劲了，送来时纸袋底儿漏了，粥都扣了，一个饼外包装开了也是掉过地上的。我们说剩下这么点我们两个人怎么够吃，送餐员态度无语了，说：你再点呗我有什么办法！
0,速度很快，还行
0,快递员没送到最终目的地
0,没啥烹饪技术，不太好吃。。。是辣的，也没提示。。。营销做得好并没用。。。
0,"配送能力有限,为什么不使用百度派送"
0,不是特别好吃，全是肥肉
0,"一个半小时诶。。。点了套餐,没带粥来,肉卷是凉的。心凉！"
0,等了两个小时，从不饿等到怒饿！送来的时候都凉了，不带这么欺负人的！
0,等了快两个小时，拿到的时候已经凉透了
0,"非常差！速度差！饼拿来全凉的！！还弄在锡纸里面,你让我跟公司怎么热！！！！送了3个小时!！送餐员说餐多，这是什么他妈屁理由！谁尼玛让你接这么多的!!若是分配给你,你送不了就别送！!路不好走，路不好走是事实,但需要走你妈3个小时吗！！！！！？差评差评！！！媒体曝光！等着的,没完！！！！"
0,配送服务极其慢，从订餐到吃到东西，几乎用了2个小时，什么破玩意，再也不吃了！！！！
0,味道不错，送货师傅平均不停打电话催，等10分钟就告诉在不下来就走了，也没有那么忙吧！
0,配送员态度太差，送得慢，按正常速度下楼取还一直催，呵呵了？
0,蔬菜只有几根，差评！！！
0,送餐很慢，商家电话打不通，服务真的很差
0,"真服了,送到冰凉不说饼都泡烂了,天天订餐第一次差评,还能再慢点吗"
0,等了100分钟…还不好吃，到手已经快冷了。
0,送餐速度太慢了，比蜗牛还慢。没有皮蛋瘦肉粥给我换了一个可乐，还没给我补差价
0,与图片相差大，注明不要辣还做那么辣！
0,能不能不要一份餐等3个小时，是想饿死顾客吗
0,宇宙级蜗牛送餐速度，共花2.5小时，并且还没到。
0,等到花都谢了，真心太慢了，希望以后能快点
0,有点淡，送货速度胎慢了
0,慢就一个字，最好提前两天点餐。当天点的是不要奢望能当天送达的！
0,送餐时间慢得不得了，两个小时能到就烧高香吧
0,送餐时间远超1个小时，骗我说送餐员在路上可是2个小时才到。爬也爬到了吧！差评！
0,送餐时间乱写，一个多小时才送到。差劲
0,送的超级慢而且巨难吃！
0,"我了个去,只给我送了个肘子卷,我的两碗粥根本都没做,我交得还是所有的钱,坑我呢？,我的粥呢？,打电话也没人接,什么玩意啊"
0,没给我送，还成交。气死我了！
0,不是一般的慢
0,"速度慢,卷饼凉,太难吃"
0,送菜太慢。等了快仨小时，电话打了好几个。饿的不行了。以后打死也不订这家的了。
0,速度真是超级慢，等了一个多小时，
0,送了一个半小时才送到，饼还是凉的，差劲透了
0,咸死我啦……
0,"晚了一个半小时,而且都凉了"
0,"特别慢,等了一个半小时"
0,点了三样东西，还少送一样
0,非常非常慢！不推荐！
0,"俩小时。,我醉啦！！！！"
0,电话没人接，至少迟送了4个小时，以后再也不会买了！幸亏不特别饿，要不会饿死！！！
0,良辰告诫众饭友，此家卷饼极其不靠谱，到手拔凉拔凉的，一口咬下去半拉多都是饼！凉了的肘子肉吃起来腻死！最最可恶的是，我九点下单预约十一点四十五送，晚了两个小时！要不是看送餐师傅辛苦，我真想把这破饼扔店家脸上！记住，我叫叶良辰，我叶良辰不是你能惹得起的！请饭友奔走相告。
0,"一般吧,不够吃,价格不便宜"
0,等了接近两个小时，太慢了
0,两小时送到，自己体会！
0,"太恶心了....什么玩意好难吃啊,送的还巨慢"
0,送餐没准！！！想送就送，不想送就不送
0,整体不错，肉少，配菜太多。
0,"好评，必须好评，有点如下:,1，有创意:把肉夹馍的皮去掉，换成煎饼包肉，有创意。,2，量足:图片是两个，实际只有一个，只要吃三个就饱了。,3，便宜:20块钱买个肉夹馍，真值。,4，送餐及时:十一点半订的，说十二点半到，结果一点半就到了。,必须赞!!!"
0,商务十点半左右定的餐，到下午两点了还没送到。打电话取消订单了，为什么是“订单已完成”而且没退钱？
0,送货太慢了。
0,"花了两个半小时送来……卷饼都凉了，真是无语,没见过更差的外卖"
0,"没有勺子,配送好慢,手套少一只,恩"
0,"不送上来，让下去去，还没赶下去，就来电话了，说给放到大厦大厅口了，真是太奇葩了，遇到过让在楼梯口等的，遇到过让在一楼等的，还没遇到过这种的，服务太差！！,卷饼味道一般，很肥腻，价格很高，简单的一个饼卷肉，一个最便宜的20，和肉夹馍差不多，总之，再也不会定了"
0,肉不新鲜，面皮也是剩的，不新鲜，生意咱能好好做吗！！！！
0,送餐为啥我要下楼拿。。但是味道还好份量很足。
0,八宝菜竟然是咸菜。。。太坑
0,很不开心的一次！！！三点多下的订单，怕他们忙，让他们五点送，这个推时间，一下子下班到18点20才送到这。还各种找借口！！！！
0,这个很难吃
0,差评，粥全撒了，而且还弄得卷饼没法拿
0,觉得只要在百度外卖订餐，就会很慢。从未准时过
0,选的送达时间：11:45，结果10点58就给我送来了。那我选择送达时间还有什么意义。饭还是一如既往的好吃，干净卫生
0,点的肘子卷送的土豆卷，打电话说再送过来也没送。
0,尖椒土豆卷，全是土豆丝，大概有六七根尖椒丝，上次吃完没事，这次吃完拉肚子了，不知道是不是素拌饭的问题。
0,真真墨迹，服务态度太查了
0,送餐员态度很不好
0,送餐员态度特别差
0,十一点半下单，显示十二点四十送达，结果一点半才送到！！
0,送了快2个小时。。。
0,饼一般，肉还行，辣白菜也一般
0,我10:33下单完成，送达时间是13:22！差11分钟就三个小时！宇宙速度！
0,1.等1小时都没送出，2.东西食之无味，弃之可惜。
0,都不看备注，说好的辣椒酱也没有放，土豆丝没放盐
0,肘子卷不好吃，与实物也不一样
0,"就在路对面,送了一个快一个半小时,差评"
0,虽然我定的很便宜，但是能不能菜多点，90的米饭，10的菜，我也是醉了。
0,点过好几次宇宙卷饼了～这次送的是最快的，本来很开森，但是送餐小哥打电话那个态度～我也是醉了
0,送餐太慢。不是一般的慢。11:04下的单，最后13:20才给送到！客户端催单三次没反应，打电话给商家打了两次，光送餐员（177xxxx0056）打电话就打了三次，最开始地点还给送错了！我又告诉他了地点在哪最后才给送到。这时候给送来了都开始上班了，没时间吃饭。强烈不满！！！看在送餐员岁数不大，一直在说对不起的份上，我还是把中间几位数字隐藏了。
0,上次到了打电话，这次送到了不打电话，害我一直等！！
0,肘子的那个吃后拉肚子了，孜然肌肉的还不错
0,送餐少送了粥隔了俩小时给我打电话说再送来
0,这送的也太慢了，来了之后基本都是凉的，学校离着五道口几百米，还这么慢，1个多小时啊！感觉不会再爱了。
0,再也不要点这家店了。。点的粥没有送到，但是把钱拿走了，送餐员说稍后给打电话解决，可是也没联系我，电话也不接。。。必须差评
0,"慢的不行,就是慢,绝对不黑,贼难吃,等了将近2小时,好吃也行啊"
0,一个字，慢
0,这是从宇宙送来的，快递太慢，6点39下单，马上八点才到
0,太他妈的慢了
0,太TM慢了
0,两个小时还不送过来，最后也不通知我就不送了，没有碰见这么不负责任的商家
0,"很慢,肉不少,饼不好吃"
0,等太久了，而且漏送了一瓶王老吉~~
0,一般，除了包装好看真的没什么了
0,送的挺快，半小时吧就到了，但是味道不太好吃
0,偶尔吃一次还可以
0,送饭速度太慢
0,"差劲的很啊，少送不说,，还强制消费。。。想退款，很麻烦的"
0,第一次在百度外卖上给差评。两个小时左右才送到。而且不好吃。
0,一点酱汁都没有，鸡肉还有浓浓的焦糊味！
0,差评，接单两个多小时没有送餐，打电话也没人接听，更无法取消订单，至今没有给予回复，这是订宵夜的节奏，送来带着锡纸都凉透了，你们都是只上夜班的吗？骗子！！！
0,卷饼和粥送到都已经凉透了
0,"口感一般,卷饼有些硬"
0,等了2个多小时才送来，送来还都是凉的，差评
0,"中分饼根本吃不饱，何况不好吃……,送餐太慢……"
0,等了2个小时15，让我去一楼取，等了10分钟，也打不通电话，看不见人，都一点半了送过来，还让我下楼去取！以后坚决不定
0,服务态度太差了，找不到地方还骂人，挂我电话。建议换一个靠谱点的小哥
0,"卷饼两端面太厚了,盖饭米饭太软了,配送员明知道我在6层,要求我去4层取餐"
0,这破天气我也理解，但是这速度真的都凉了。。。味道一般
0,"太差劲了,等了一晚上也没送到,期间打了四个电话,店家承诺取消订单,最终也没取消,最后店家居然确认订单完成了,太差劲了"
0,菜难吃，送餐员态度极差，送不好餐回家种田去，别在这丢人
